Substantia Nigra Right,Substantia Nigra Left
3009.0,3511.0
2765.0,2825.0
2726.0,2806.0
2743.0,2714.0
2813.0,2772.0
2731.0,2787.0
2739.0,2702.0
2770.0,2748.0
2726.0,2766.0
2762.0,2644.0
2745.0,2807.0
2727.0,2720.0
2754.0,2663.0
2747.0,2789.0
2740.0,2691.0
2794.0,2710.0
2741.0,2798.0
2760.0,2615.0
2808.0,2772.0
2728.0,2691.0
2824.0,2617.0
2765.0,2750.0
2744.0,2664.0
2782.0,2749.0
2752.0,2738.0
2836.0,2610.0
2765.0,2771.0
2760.0,2692.0
2811.0,2829.0
2764.0,2785.0
2787.0,2625.0
2780.0,2774.0
2777.0,2709.0
2809.0,2815.0
2746.0,2786.0
2772.0,2614.0
2812.0,2886.0
2709.0,2747.0
2771.0,2648.0
2739.0,2783.0
2724.0,2791.0
2742.0,2656.0
2750.0,2820.0
2734.0,2700.0
2789.0,2800.0
2768.0,2734.0
2831.0,2645.0
2743.0,2818.0
2723.0,2661.0
2820.0,2769.0
2724.0,2802.0
2790.0,2626.0
2771.0,2800.0
2750.0,2705.0
2801.0,2773.0
2726.0,2741.0
2774.0,2759.0
2753.0,2807.0
2788.0,2633.0
2782.0,2841.0
2752.0,2719.0
2810.0,2644.0
2760.0,2833.0
2721.0,2713.0
2806.0,2721.0
2742.0,2813.0
2785.0,2644.0
2785.0,2817.0
2703.0,2699.0
2800.0,2686.0
2726.0,2821.0
2781.0,2638.0
2757.0,2811.0
2725.0,2621.0
2739.0,2784.0
2684.0,2748.0
2798.0,2694.0
2720.0,2766.0
2709.0,2863.0
2709.0,2715.0
2807.0,2776.0
2702.0,2816.0
2767.0,2683.0
2749.0,2819.0
2725.0,2795.0
2734.0,2742.0
2715.0,2833.0
2785.0,2664.0
2731.0,2814.0
2734.0,2744.0
2796.0,2702.0
2734.0,2802.0
2737.0,2714.0
2741.0,2791.0
2745.0,2667.0
2761.0,2812.0
2727.0,2697.0
2781.0,2644.0
2682.0,2779.0
2716.0,2751.0
2747.0,2716.0
2734.0,2841.0
2704.0,2781.0
2803.0,2872.0
2681.0,2803.0
2781.0,2699.0
2719.0,2844.0
2772.0,2692.0
2735.0,2790.0
2763.0,2592.0
2730.0,2807.0
2799.0,2573.0
2731.0,2797.0
2730.0,2633.0
2766.0,2855.0
2691.0,2708.0
2794.0,2693.0
2712.0,2834.0
2801.0,2662.0
2761.0,2821.0
2767.0,2765.0
2714.0,2724.0
2800.0,2626.0
2731.0,2771.0
2824.0,2630.0
2739.0,2813.0
2741.0,2639.0
2757.0,2821.0
2730.0,2670.0
2789.0,2792.0
2737.0,2704.0
2807.0,2761.0
2750.0,2716.0
2725.0,2801.0
2732.0,2648.0
2725.0,2782.0
2714.0,2632.0
2704.0,2753.0
2720.0,2583.0
2726.0,2746.0
2797.0,2543.0
2724.0,2763.0
2725.0,2737.0
2775.0,2732.0
2716.0,2782.0
2792.0,2643.0
2718.0,2769.0
2804.0,2645.0
2702.0,2760.0
2811.0,2651.0
2649.0,2700.0
2721.0,2768.0
2662.0,2615.0
2712.0,2783.0
2689.0,2681.0
2767.0,2631.0
2696.0,2781.0
2728.0,2656.0
2719.0,2738.0
2737.0,2667.0
2741.0,2715.0
2697.0,2679.0
2736.0,2762.0
2682.0,2661.0
2693.0,2762.0
2786.0,2591.0
2691.0,2732.0
2763.0,2541.0
2691.0,2634.0
2763.0,2536.0
2693.0,2633.0
2752.0,2544.0
2710.0,2730.0
2757.0,2567.0
2699.0,2746.0
2762.0,2591.0
2707.0,2784.0
2732.0,2563.0
2672.0,2754.0
2782.0,2592.0
2671.0,2667.0
2761.0,2573.0
2647.0,2667.0
2734.0,2637.0
2612.0,2661.0
2726.0,2713.0
2642.0,2614.0
2741.0,2746.0
2683.0,2641.0
2730.0,2569.0
2680.0,2748.0
2734.0,2527.0
2733.0,2794.0
2727.0,2730.0
2682.0,2605.0
2689.0,2733.0
2700.0,2535.0
2667.0,2752.0
2721.0,2537.0
2700.0,2776.0
2702.0,2550.0
2698.0,2791.0
2719.0,2722.0
2765.0,2620.0
2719.0,2720.0
2731.0,2631.0
2660.0,2725.0
2730.0,2597.0
2642.0,2703.0
2761.0,2789.0
2633.0,2573.0
2717.0,2766.0
2672.0,2538.0
2690.0,2753.0
2701.0,2538.0
2706.0,2732.0
2706.0,2602.0
2675.0,2720.0
2794.0,2563.0
2662.0,2708.0
2802.0,2565.0
2704.0,2642.0
2835.0,2612.0
2654.0,2567.0
2746.0,2767.0
2646.0,2568.0
2755.0,2745.0
2726.0,2585.0
2721.0,2760.0
2746.0,2574.0
2707.0,2730.0
2795.0,2543.0
2691.0,2683.0
2822.0,2555.0
2698.0,2630.0
2816.0,2596.0
2686.0,2602.0
2767.0,2759.0
2701.0,2507.0
2767.0,2769.0
2735.0,2501.0
2752.0,2800.0
2714.0,2741.0
2837.0,2879.0
2760.0,2848.0
2744.0,2780.0
2807.0,2852.0
2727.0,2820.0
2811.0,2836.0
2772.0,2735.0
2763.0,2831.0
2805.0,2774.0
2770.0,2676.0
2757.0,2805.0
2851.0,2642.0
2729.0,2786.0
2842.0,2640.0
2708.0,2709.0
2807.0,2671.0
2714.0,2618.0
2731.0,2815.0
2752.0,2564.0
2743.0,2757.0
2777.0,2565.0
2692.0,2758.0
2818.0,2597.0
2679.0,2657.0
2742.0,2806.0
2705.0,2550.0
2730.0,2809.0
2748.0,2528.0
2704.0,2732.0
2755.0,2626.0
2736.0,2662.0
2718.0,2770.0
2759.0,2605.0
2702.0,2760.0
2799.0,2588.0
2732.0,2758.0
2811.0,2785.0
2762.0,2766.0
2761.0,2872.0
2758.0,2735.0
2804.0,2832.0
2728.0,2818.0
2819.0,2781.0
2773.0,2794.0
2809.0,2792.0
2783.0,2669.0
2701.0,2780.0
2769.0,2689.0
2665.0,2661.0
2745.0,2827.0
2718.0,2561.0
2728.0,2815.0
2773.0,2517.0
2786.0,2782.0
2758.0,2602.0
2752.0,2819.0
2749.0,2743.0
